Order,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Popularity,Artist_Separation,Random,Source_HTML,Processed_Date,Spotify_Track_ID,Spotify_URI,Spotify_Track_Name,Spotify_Artists,Spotify_Album,Spotify_Release_Date,Spotify_Popularity,Preview_URL,Spotify_URL,Match_Confidence
148,UFO,Olivia Dean,2023-06-30,119,18,47,-11,31,2:34,89,66,342,3990,Sort Your Music.htm,2025-10-25 18:32:53,60Chx5sZxkUrADNOKaRU7h,spotify:track:60Chx5sZxkUrADNOKaRU7h,UFO,Olivia Dean,Messy,2023-06-30,66,,https://open.spotify.com/track/60Chx5sZxkUrADNOKaRU7h,playlist
149,Dive,Olivia Dean,2023-06-30,90,75,63,-6,28,3:21,15,84,368,7456,Sort Your Music.htm,2025-10-25 18:32:53,36vmaZyO0iAE6FZ7287fg2,spotify:track:36vmaZyO0iAE6FZ7287fg2,Dive,Olivia Dean,Messy,2023-06-30,84,,https://open.spotify.com/track/36vmaZyO0iAE6FZ7287fg2,playlist
150,Ladies Room,Olivia Dean,2023-06-30,115,68,86,-6,70,3:40,3,75,395,1015,Sort Your Music.htm,2025-10-25 18:32:53,0M7oki70AV10Ztt3HyUd8Z,spotify:track:0M7oki70AV10Ztt3HyUd8Z,Ladies Room,Olivia Dean,Messy,2023-06-30,75,,https://open.spotify.com/track/0M7oki70AV10Ztt3HyUd8Z,playlist
151,No Man,Olivia Dean,2023-06-30,82,32,51,-9,44,2:59,73,58,431,8731,Sort Your Music.htm,2025-10-25 18:32:53,0phoKTAvwe0pL1yBdKIucn,spotify:track:0phoKTAvwe0pL1yBdKIucn,No Man,Olivia Dean,Messy,2023-06-30,58,,https://open.spotify.com/track/0phoKTAvwe0pL1yBdKIucn,playlist
152,Dangerously Easy,Olivia Dean,2023-06-30,145,36,48,-9,18,2:44,80,68,450,2537,Sort Your Music.htm,2025-10-25 18:32:53,1o0ChtApxdxNqI6vaOK8JK,spotify:track:1o0ChtApxdxNqI6vaOK8JK,Dangerously Easy,Olivia Dean,Messy,2023-06-30,68,,https://open.spotify.com/track/1o0ChtApxdxNqI6vaOK8JK,playlist
153,Getting There - Interlude,Olivia Dean,2023-06-30,96,26,50,-13,53,1:47,59,54,481,435,Sort Your Music.htm,2025-10-25 18:32:53,6ML4nbhSoh4cTtWRNcmNMK,spotify:track:6ML4nbhSoh4cTtWRNcmNMK,Getting There - Interlude,Olivia Dean,Messy,2023-06-30,54,,https://open.spotify.com/track/6ML4nbhSoh4cTtWRNcmNMK,playlist
154,Danger,Olivia Dean,2023-06-30,176,78,62,-6,85,2:56,21,62,504,8124,Sort Your Music.htm,2025-10-25 18:32:53,4CevWKebcrg0qzZCI6vu9c,spotify:track:4CevWKebcrg0qzZCI6vu9c,Danger,Olivia Dean,Messy,2023-06-30,62,,https://open.spotify.com/track/4CevWKebcrg0qzZCI6vu9c,playlist
155,The Hardest Part,Olivia Dean,2023-06-30,188,57,54,-5,43,2:56,38,82,530,3290,Sort Your Music.htm,2025-10-25 18:32:53,3cPoiK69oQ1SdbB2j2ulGm,spotify:track:3cPoiK69oQ1SdbB2j2ulGm,The Hardest Part,Olivia Dean,Messy,2023-06-30,82,,https://open.spotify.com/track/3cPoiK69oQ1SdbB2j2ulGm,playlist
156,I Could Be A Florist,Olivia Dean,2023-06-30,116,27,54,-12,55,1:21,87,59,558,9532,Sort Your Music.htm,2025-10-25 18:32:53,2LzOTLGAqF9IPkwHFiCysq,spotify:track:2LzOTLGAqF9IPkwHFiCysq,I Could Be A Florist,Olivia Dean,Messy,2023-06-30,59,,https://open.spotify.com/track/2LzOTLGAqF9IPkwHFiCysq,playlist
157,Messy,Olivia Dean,2023-06-30,146,45,61,-11,44,3:43,81,69,587,8614,Sort Your Music.htm,2025-10-25 18:32:53,2iq1qD2ifqpYS5J2I35u7h,spotify:track:2iq1qD2ifqpYS5J2I35u7h,Messy,Olivia Dean,Messy,2023-06-30,69,,https://open.spotify.com/track/2iq1qD2ifqpYS5J2I35u7h,playlist
158,Everybody's Crazy,Olivia Dean,2023-06-30,87,14,42,-12,16,2:44,96,56,607,2060,Sort Your Music.htm,2025-10-25 18:32:53,56PcHo7KZjdziz0gg3PhdF,spotify:track:56PcHo7KZjdziz0gg3PhdF,Everybody's Crazy,Olivia Dean,Messy,2023-06-30,56,,https://open.spotify.com/track/56PcHo7KZjdziz0gg3PhdF,playlist
159,Carmen,Olivia Dean,2023-06-30,96,63,59,-7,28,4:49,12,59,639,8061,Sort Your Music.htm,2025-10-25 18:32:53,3yT3bPR522kvTTIhjebahC,spotify:track:3yT3bPR522kvTTIhjebahC,Carmen,Olivia Dean,Messy,2023-06-30,59,,https://open.spotify.com/track/3yT3bPR522kvTTIhjebahC,playlist
160,Ideal Woman,Celeste,2021-02-05,129,16,53,-12,19,3:44,79,38,42,134,Sort Your Music.htm,2025-10-25 18:32:53,6vZWXAKY4CJ9klCKgch7xO,spotify:track:6vZWXAKY4CJ9klCKgch7xO,Ideal Woman,Celeste,Not Your Muse (Deluxe),2021-02-05,38,,https://open.spotify.com/track/6vZWXAKY4CJ9klCKgch7xO,playlist
161,Strange - Edit,Celeste,2021-02-05,136,8,36,-10,13,3:18,93,35,72,1119,Sort Your Music.htm,2025-10-25 18:32:53,6PC6lLaQ5dIknRO1N9VFVC,spotify:track:6PC6lLaQ5dIknRO1N9VFVC,Strange - Edit,Celeste,Not Your Muse (Deluxe),2021-02-05,35,,https://open.spotify.com/track/6PC6lLaQ5dIknRO1N9VFVC,playlist
162,Tonight Tonight,Celeste,2021-02-05,110,83,61,-5,64,3:39,5,36,104,512,Sort Your Music.htm,2025-10-25 18:32:53,6ZLMTfLnNkjkGteWhJurJ9,spotify:track:6ZLMTfLnNkjkGteWhJurJ9,Tonight Tonight,Celeste,Not Your Muse (Deluxe),2021-02-05,36,,https://open.spotify.com/track/6ZLMTfLnNkjkGteWhJurJ9,playlist
163,Stop This Flame,Celeste,2021-02-05,120,70,75,-5,32,3:29,30,36,134,2465,Sort Your Music.htm,2025-10-25 18:32:53,0RGyI7Pwd3qUqbaj3OdPqd,spotify:track:0RGyI7Pwd3qUqbaj3OdPqd,Stop This Flame,Celeste,Not Your Muse (Deluxe),2021-02-05,36,,https://open.spotify.com/track/0RGyI7Pwd3qUqbaj3OdPqd,playlist
164,Tell Me Something I Don't Know,Celeste,2021-02-05,96,85,54,-4,47,3:56,56,36,162,5504,Sort Your Music.htm,2025-10-25 18:32:53,1vQYp9sjdjjhQQfFJ9Xck1,spotify:track:1vQYp9sjdjjhQQfFJ9Xck1,Tell Me Something I Don't Know,Celeste,Not Your Muse (Deluxe),2021-02-05,36,,https://open.spotify.com/track/1vQYp9sjdjjhQQfFJ9Xck1,playlist
165,Not Your Muse,Celeste,2021-02-05,137,30,39,-9,28,4:27,64,35,201,159,Sort Your Music.htm,2025-10-25 18:32:53,0SrC0Fm9dLnqlisDiajqSI,spotify:track:0SrC0Fm9dLnqlisDiajqSI,Not Your Muse,Celeste,Not Your Muse (Deluxe),2021-02-05,35,,https://open.spotify.com/track/0SrC0Fm9dLnqlisDiajqSI,playlist
166,Beloved,Celeste,2021-02-05,84,26,45,-7,21,3:58,82,34,228,7888,Sort Your Music.htm,2025-10-25 18:32:53,1QnDzQitpuZtGbObkqpRb2,spotify:track:1QnDzQitpuZtGbObkqpRb2,Beloved,Celeste,Not Your Muse (Deluxe),2021-02-05,34,,https://open.spotify.com/track/1QnDzQitpuZtGbObkqpRb2,playlist
167,Love Is Back,Celeste,2021-02-05,96,66,52,-5,55,4:16,24,34,262,3887,Sort Your Music.htm,2025-10-25 18:32:53,2mFTvL0ndcPhJ3Xsl7pwC2,spotify:track:2mFTvL0ndcPhJ3Xsl7pwC2,Love Is Back,Celeste,Not Your Muse (Deluxe),2021-02-05,34,,https://open.spotify.com/track/2mFTvL0ndcPhJ3Xsl7pwC2,playlist
168,A Kiss,Celeste,2021-02-05,128,18,37,-9,15,3:58,74,33,292,7804,Sort Your Music.htm,2025-10-25 18:32:53,3WIt3nEnZzc1zPCbPXOfct,spotify:track:3WIt3nEnZzc1zPCbPXOfct,A Kiss,Celeste,Not Your Muse (Deluxe),2021-02-05,33,,https://open.spotify.com/track/3WIt3nEnZzc1zPCbPXOfct,playlist
169,The Promise,Celeste,2021-02-05,93,52,60,-7,13,3:45,69,31,325,4219,Sort Your Music.htm,2025-10-25 18:32:53,3Yr640utbelRSW3WJpw99X,spotify:track:3Yr640utbelRSW3WJpw99X,The Promise,Celeste,Not Your Muse (Deluxe),2021-02-05,31,,https://open.spotify.com/track/3Yr640utbelRSW3WJpw99X,playlist
170,A Little Love - From The John Lewis & Waitrose Christmas Advert 2020,Celeste,2021-02-05,146,28,33,-8,27,2:59,89,31,359,8941,Sort Your Music.htm,2025-10-25 18:32:53,6xLBOd0TKJWd9kxNebQPL0,spotify:track:6xLBOd0TKJWd9kxNebQPL0,A Little Love - From The John Lewis & Waitrose Christmas Advert 2020,Celeste,Not Your Muse (Deluxe),2021-02-05,31,,https://open.spotify.com/track/6xLBOd0TKJWd9kxNebQPL0,playlist
171,Some Goodbyes Come With Hellos,Celeste,2021-02-05,104,19,63,-9,16,3:26,90,32,391,4060,Sort Your Music.htm,2025-10-25 18:32:53,47Sh4JqTHWMezpYyZVC9Fr,spotify:track:47Sh4JqTHWMezpYyZVC9Fr,Some Goodbyes Come With Hellos,Celeste,Not Your Muse (Deluxe),2021-02-05,32,,https://open.spotify.com/track/47Sh4JqTHWMezpYyZVC9Fr,playlist
172,Father's Son,Celeste,2021-02-05,125,47,73,-5,36,3:18,44,33,430,9944,Sort Your Music.htm,2025-10-25 18:32:53,2tr8Wa7Kyp3WN9f71ndCvO,spotify:track:2tr8Wa7Kyp3WN9f71ndCvO,Father's Son,Celeste,Not Your Muse (Deluxe),2021-02-05,33,,https://open.spotify.com/track/2tr8Wa7Kyp3WN9f71ndCvO,playlist
173,Lately,Celeste,2021-02-05,134,28,64,-9,36,4:05,37,32,456,2715,Sort Your Music.htm,2025-10-25 18:32:53,3A4U2C4Kn0vaRGuhrlIbgb,spotify:track:3A4U2C4Kn0vaRGuhrlIbgb,Lately,"Celeste, Gotts Street Park",Not Your Muse (Deluxe),2021-02-05,32,,https://open.spotify.com/track/3A4U2C4Kn0vaRGuhrlIbgb,playlist
174,Both Sides Of The Moon,Celeste,2021-02-05,118,15,64,-12,25,4:17,84,33,486,5456,Sort Your Music.htm,2025-10-25 18:32:53,7D9ShWg2jVG1xps7ntldNH,spotify:track:7D9ShWg2jVG1xps7ntldNH,Both Sides Of The Moon,"Celeste, Gotts Street Park",Not Your Muse (Deluxe),2021-02-05,33,,https://open.spotify.com/track/7D9ShWg2jVG1xps7ntldNH,playlist
175,Strange,Celeste,2021-02-05,71,8,29,-10,11,4:16,93,47,513,5866,Sort Your Music.htm,2025-10-25 18:32:53,4o6D2bLWuwDWDnIYmcPpF3,spotify:track:4o6D2bLWuwDWDnIYmcPpF3,Strange,Celeste,Not Your Muse (Deluxe),2021-02-05,47,,https://open.spotify.com/track/4o6D2bLWuwDWDnIYmcPpF3,playlist
176,Unseen (feat. Celeste),Lauren Auder,2021-02-05,74,64,37,-7,16,3:49,5,30,399,9609,Sort Your Music.htm,2025-10-25 18:32:53,3KbB6WuO66bjT06muRUFiP,spotify:track:3KbB6WuO66bjT06muRUFiP,Unseen (feat. Celeste),"Lauren Auder, Celeste",Not Your Muse (Deluxe),2021-02-05,30,,https://open.spotify.com/track/3KbB6WuO66bjT06muRUFiP,playlist
177,In The Summer Of My Life,Celeste,2021-02-05,97,15,74,-10,8,4:07,91,29,545,3589,Sort Your Music.htm,2025-10-25 18:32:53,4dOQyi6Y4PUCfUGSVOETPn,spotify:track:4dOQyi6Y4PUCfUGSVOETPn,In The Summer Of My Life,Celeste,Not Your Muse (Deluxe),2021-02-05,29,,https://open.spotify.com/track/4dOQyi6Y4PUCfUGSVOETPn,playlist
178,"It's All Right - From ""Soul""/Duet Version",Jon Batiste,2021-02-05,104,53,53,-6,69,2:50,64,29,400,7574,Sort Your Music.htm,2025-10-25 18:32:53,2QHNyHkjUP5DCaqnqGsNG8,spotify:track:2QHNyHkjUP5DCaqnqGsNG8,"It's All Right - From ""Soul""/Duet Version","Jon Batiste, Celeste",Not Your Muse (Deluxe),2021-02-05,29,,https://open.spotify.com/track/2QHNyHkjUP5DCaqnqGsNG8,playlist
179,Hear My Voice,Celeste,2021-02-05,140,36,33,-6,22,3:03,58,29,575,5165,Sort Your Music.htm,2025-10-25 18:32:53,3MoZomhwlgBOAJ6rdfjo0i,spotify:track:3MoZomhwlgBOAJ6rdfjo0i,Hear My Voice,Celeste,Not Your Muse (Deluxe),2021-02-05,29,,https://open.spotify.com/track/3MoZomhwlgBOAJ6rdfjo0i,playlist
180,I'm Here,Celeste,2021-02-05,75,25,50,-8,20,3:26,94,29,605,7395,Sort Your Music.htm,2025-10-25 18:32:53,4DuybnyrhRU9ACEjk1yuUN,spotify:track:4DuybnyrhRU9ACEjk1yuUN,I'm Here,Celeste,Not Your Muse (Deluxe),2021-02-05,29,,https://open.spotify.com/track/4DuybnyrhRU9ACEjk1yuUN,playlist
181,"Twinkle, Twinkle, Little Star - Benefitting St. Jude Children’s Research Hospital",Celeste,2021-02-05,66,29,35,-6,23,2:25,82,36,638,3139,Sort Your Music.htm,2025-10-25 18:32:53,4QZ1e3h0J0Sb0UmWkYxw0g,spotify:track:4QZ1e3h0J0Sb0UmWkYxw0g,"Twinkle, Twinkle, Little Star - Benefitting St. Jude Children’s Research Hospital",Celeste,Not Your Muse (Deluxe),2021-02-05,36,,https://open.spotify.com/track/4QZ1e3h0J0Sb0UmWkYxw0g,playlist
182,Opening,Ed Sheeran,2025-09-12,150,57,59,-6,15,4:01,33,69,18,398,Sort Your Music.htm,2025-10-25 18:32:53,5COQeGCkntn6AgXTHMKpdC,spotify:track:5COQeGCkntn6AgXTHMKpdC,Opening,Ed Sheeran,Play,2025-09-12,69,,https://open.spotify.com/track/5COQeGCkntn6AgXTHMKpdC,playlist
183,Sapphire,Ed Sheeran,2025-09-12,95,72,63,-6,39,2:59,2,77,64,1001,Sort Your Music.htm,2025-10-25 18:32:53,7HXUFIILHAhS6esiRy5Ibz,spotify:track:7HXUFIILHAhS6esiRy5Ibz,Sapphire,Ed Sheeran,Play,2025-09-12,77,,https://open.spotify.com/track/7HXUFIILHAhS6esiRy5Ibz,playlist
184,Azizam,Ed Sheeran,2025-09-12,192,91,54,-5,87,2:42,0,73,111,5360,Sort Your Music.htm,2025-10-25 18:32:53,0sCvjs8IVBhxXVhg7jQemt,spotify:track:0sCvjs8IVBhxXVhg7jQemt,Azizam,Ed Sheeran,Play,2025-09-12,73,,https://open.spotify.com/track/0sCvjs8IVBhxXVhg7jQemt,playlist
185,Old Phone,Ed Sheeran,2025-09-12,108,52,70,-6,49,3:42,49,70,163,1646,Sort Your Music.htm,2025-10-25 18:32:53,6cuGUclNrYm0QHVO2sGqow,spotify:track:6cuGUclNrYm0QHVO2sGqow,Old Phone,Ed Sheeran,Play,2025-09-12,70,,https://open.spotify.com/track/6cuGUclNrYm0QHVO2sGqow,playlist
186,Symmetry,Ed Sheeran,2025-09-12,98,91,69,-6,36,2:49,1,69,219,7744,Sort Your Music.htm,2025-10-25 18:32:53,1Xk4qOVBo2N4lA8RWJabjM,spotify:track:1Xk4qOVBo2N4lA8RWJabjM,Symmetry,Ed Sheeran,Play,2025-09-12,69,,https://open.spotify.com/track/1Xk4qOVBo2N4lA8RWJabjM,playlist
187,Camera,Ed Sheeran,2025-09-12,140,60,61,-5,34,3:36,20,79,271,404,Sort Your Music.htm,2025-10-25 18:32:53,6vqyk3mbDBv3npTpctYoka,spotify:track:6vqyk3mbDBv3npTpctYoka,Camera,Ed Sheeran,Play,2025-09-12,79,,https://open.spotify.com/track/6vqyk3mbDBv3npTpctYoka,playlist
188,In Other Words,Ed Sheeran,2025-09-12,82,22,65,-9,32,3:43,94,69,331,9770,Sort Your Music.htm,2025-10-25 18:32:53,5PXJtvL22ZCxvXilaqCwxA,spotify:track:5PXJtvL22ZCxvXilaqCwxA,In Other Words,Ed Sheeran,Play,2025-09-12,69,,https://open.spotify.com/track/5PXJtvL22ZCxvXilaqCwxA,playlist
189,A Little More,Ed Sheeran,2025-09-12,113,63,92,-4,97,3:12,51,71,382,3594,Sort Your Music.htm,2025-10-25 18:32:53,7xqCJCrlpRSIHDDJsLeT0U,spotify:track:7xqCJCrlpRSIHDDJsLeT0U,A Little More,Ed Sheeran,Play,2025-09-12,71,,https://open.spotify.com/track/7xqCJCrlpRSIHDDJsLeT0U,playlist
190,Slowly,Ed Sheeran,2025-09-12,160,40,42,-6,25,3:21,61,67,437,3712,Sort Your Music.htm,2025-10-25 18:32:53,6aKjPT3NM94A1PFzjbOg5Q,spotify:track:6aKjPT3NM94A1PFzjbOg5Q,Slowly,Ed Sheeran,Play,2025-09-12,67,,https://open.spotify.com/track/6aKjPT3NM94A1PFzjbOg5Q,playlist
191,Don’t Look Down,Ed Sheeran,2025-09-12,128,67,67,-8,5,3:38,7,68,487,7621,Sort Your Music.htm,2025-10-25 18:32:53,7tTTe6pCTxB55H9NWLxYNM,spotify:track:7tTTe6pCTxB55H9NWLxYNM,Don’t Look Down,Ed Sheeran,Play,2025-09-12,68,,https://open.spotify.com/track/7tTTe6pCTxB55H9NWLxYNM,playlist
192,The Vow,Ed Sheeran,2025-09-12,168,50,62,-6,41,3:33,13,68,534,4034,Sort Your Music.htm,2025-10-25 18:32:53,6ehJSlppdOEGiY0B5mMv5m,spotify:track:6ehJSlppdOEGiY0B5mMv5m,The Vow,Ed Sheeran,Play,2025-09-12,68,,https://open.spotify.com/track/6ehJSlppdOEGiY0B5mMv5m,playlist
193,For Always,Ed Sheeran,2025-09-12,74,12,47,-11,34,3:27,95,65,582,1681,Sort Your Music.htm,2025-10-25 18:32:53,2MBD2rikcUyn5ezfOTwWI4,spotify:track:2MBD2rikcUyn5ezfOTwWI4,For Always,Ed Sheeran,Play,2025-09-12,65,,https://open.spotify.com/track/2MBD2rikcUyn5ezfOTwWI4,playlist
194,Heaven,Ed Sheeran,2025-09-12,82,47,69,-10,17,4:03,16,67,627,1094,Sort Your Music.htm,2025-10-25 18:32:53,76TjANw8kPHPJDv8X8chQp,spotify:track:76TjANw8kPHPJDv8X8chQp,Heaven,Ed Sheeran,Play,2025-09-12,67,,https://open.spotify.com/track/76TjANw8kPHPJDv8X8chQp,playlist
195,I’M FINE!,dodie,2025-10-03,108,20,57,-20,51,3:01,88,50,1,9380,Sort Your Music.htm,2025-10-25 18:32:53,7v4rzwg3HdsV2Nk7soqTgk,spotify:track:7v4rzwg3HdsV2Nk7soqTgk,I’M FINE!,dodie,Not For Lack Of Trying,2025-10-03,50,,https://open.spotify.com/track/7v4rzwg3HdsV2Nk7soqTgk,playlist
196,Smart Girl,dodie,2025-10-03,103,7,67,-19,36,2:58,86,51,22,5359,Sort Your Music.htm,2025-10-25 18:32:53,56u4Zu2H2JHFaQnkA6WoWW,spotify:track:56u4Zu2H2JHFaQnkA6WoWW,Smart Girl,dodie,Not For Lack Of Trying,2025-10-03,51,,https://open.spotify.com/track/56u4Zu2H2JHFaQnkA6WoWW,playlist
197,"Darling, Angel, Baby",dodie,2025-10-03,124,13,67,-18,37,2:36,82,50,39,2917,Sort Your Music.htm,2025-10-25 18:32:53,0BMKy2RfeG7RzP0hsHOmFS,spotify:track:0BMKy2RfeG7RzP0hsHOmFS,"Darling, Angel, Baby","dodie, Greta Isaac",Not For Lack Of Trying,2025-10-03,50,,https://open.spotify.com/track/0BMKy2RfeG7RzP0hsHOmFS,playlist
198,Hold Fire,dodie,2025-10-03,127,30,85,-18,71,2:56,93,50,52,4895,Sort Your Music.htm,2025-10-25 18:32:53,4NhPmmdUAGCS0BB4REmYVS,spotify:track:4NhPmmdUAGCS0BB4REmYVS,Hold Fire,dodie,Not For Lack Of Trying,2025-10-03,50,,https://open.spotify.com/track/4NhPmmdUAGCS0BB4REmYVS,playlist
199,Tall Kids,dodie,2025-10-03,123,6,54,-22,11,3:38,96,53,69,6047,Sort Your Music.htm,2025-10-25 18:32:53,7cU1KmxXP6f6GCxQ54IFTB,spotify:track:7cU1KmxXP6f6GCxQ54IFTB,Tall Kids,dodie,Not For Lack Of Trying,2025-10-03,53,,https://open.spotify.com/track/7cU1KmxXP6f6GCxQ54IFTB,playlist
200,"I Feel Bad For You, Dave",dodie,2025-10-03,126,24,89,-21,58,3:03,90,49,85,7993,Sort Your Music.htm,2025-10-25 18:32:53,32BF8ZUoI0TWrGXLYpHtgB,spotify:track:32BF8ZUoI0TWrGXLYpHtgB,"I Feel Bad For You, Dave",dodie,Not For Lack Of Trying,2025-10-03,49,,https://open.spotify.com/track/32BF8ZUoI0TWrGXLYpHtgB,playlist
201,Now,dodie,2025-10-03,79,2,40,-25,10,3:00,97,48,100,9980,Sort Your Music.htm,2025-10-25 18:32:53,1ov4dIykiQa5IaMPTWTcfx,spotify:track:1ov4dIykiQa5IaMPTWTcfx,Now,dodie,Not For Lack Of Trying,2025-10-03,48,,https://open.spotify.com/track/1ov4dIykiQa5IaMPTWTcfx,playlist
202,The List,dodie,2025-10-03,131,7,45,-23,28,3:47,99,49,115,6911,Sort Your Music.htm,2025-10-25 18:32:53,78hifQT9fBkUWRHo0f8Pmh,spotify:track:78hifQT9fBkUWRHo0f8Pmh,The List,dodie,Not For Lack Of Trying,2025-10-03,49,,https://open.spotify.com/track/78hifQT9fBkUWRHo0f8Pmh,playlist
203,Different,dodie,2025-10-03,79,3,27,-24,19,2:46,99,47,130,4060,Sort Your Music.htm,2025-10-25 18:32:53,5WFqNyT8ChCiydNdm1Il8f,spotify:track:5WFqNyT8ChCiydNdm1Il8f,Different,dodie,Not For Lack Of Trying,2025-10-03,47,,https://open.spotify.com/track/5WFqNyT8ChCiydNdm1Il8f,playlist
204,The End,dodie,2025-10-03,148,9,39,-23,23,5:02,90,47,146,7532,Sort Your Music.htm,2025-10-25 18:32:53,6BtxMagKvlM5NKjGAGo0Ue,spotify:track:6BtxMagKvlM5NKjGAGo0Ue,The End,dodie,Not For Lack Of Trying,2025-10-03,47,,https://open.spotify.com/track/6BtxMagKvlM5NKjGAGo0Ue,playlist
205,The Answer,dodie,2025-10-03,116,44,79,-16,78,3:21,71,47,161,6596,Sort Your Music.htm,2025-10-25 18:32:53,33lEbz2Xap2LqS4xOJyFe0,spotify:track:33lEbz2Xap2LqS4xOJyFe0,The Answer,dodie,Not For Lack Of Trying,2025-10-03,47,,https://open.spotify.com/track/33lEbz2Xap2LqS4xOJyFe0,playlist
206,Not For Lack Of Trying,dodie,2025-10-03,84,3,52,-26,35,2:06,96,48,178,9582,Sort Your Music.htm,2025-10-25 18:32:53,5EPqQGVeNumY7RMw2mEJQU,spotify:track:5EPqQGVeNumY7RMw2mEJQU,Not For Lack Of Trying,dodie,Not For Lack Of Trying,2025-10-03,48,,https://open.spotify.com/track/5EPqQGVeNumY7RMw2mEJQU,playlist
207,Air So Sweet,dodie,2021-05-07,170,7,31,-19,44,1:05,99,40,196,3848,Sort Your Music.htm,2025-10-25 18:32:53,60CueJX9vAclyPm2229I2d,spotify:track:60CueJX9vAclyPm2229I2d,Air So Sweet,dodie,Build A Problem,2021-05-07,40,,https://open.spotify.com/track/60CueJX9vAclyPm2229I2d,playlist
208,Hate Myself,dodie,2021-05-07,104,53,76,-13,90,3:28,92,39,210,734,Sort Your Music.htm,2025-10-25 18:32:53,4ILUKveMdxak81RIB0iyhH,spotify:track:4ILUKveMdxak81RIB0iyhH,Hate Myself,dodie,Build A Problem,2021-05-07,39,,https://open.spotify.com/track/4ILUKveMdxak81RIB0iyhH,playlist
209,I Kissed Someone (It Wasn't You),dodie,2021-05-07,78,18,46,-19,24,2:31,94,39,227,1734,Sort Your Music.htm,2025-10-25 18:32:53,35NX4IIsuOOm6isMzTdqtQ,spotify:track:35NX4IIsuOOm6isMzTdqtQ,I Kissed Someone (It Wasn't You),dodie,Build A Problem,2021-05-07,39,,https://open.spotify.com/track/35NX4IIsuOOm6isMzTdqtQ,playlist
210,Cool Girl,dodie,2021-05-07,125,21,73,-15,21,3:19,87,40,245,6206,Sort Your Music.htm,2025-10-25 18:32:53,51ZW0OUvhcO0uyXR3E68bh,spotify:track:51ZW0OUvhcO0uyXR3E68bh,Cool Girl,dodie,Build A Problem,2021-05-07,40,,https://open.spotify.com/track/51ZW0OUvhcO0uyXR3E68bh,playlist
211,Special Girl,dodie,2021-05-07,200,40,68,-14,51,3:13,46,36,259,5029,Sort Your Music.htm,2025-10-25 18:32:53,2YIsnl3xxvV34QgnT9HLCY,spotify:track:2YIsnl3xxvV34QgnT9HLCY,Special Girl,dodie,Build A Problem,2021-05-07,36,,https://open.spotify.com/track/2YIsnl3xxvV34QgnT9HLCY,playlist
212,Rainbow,dodie,2021-05-07,158,7,39,-19,36,2:47,98,35,277,2335,Sort Your Music.htm,2025-10-25 18:32:53,4CUS2wpysR01dYz7uiRD5d,spotify:track:4CUS2wpysR01dYz7uiRD5d,Rainbow,dodie,Build A Problem,2021-05-07,35,,https://open.spotify.com/track/4CUS2wpysR01dYz7uiRD5d,playlist
213,?,dodie,2021-05-07,37,3,24,-27,6,1:12,100,35,291,9786,Sort Your Music.htm,2025-10-25 18:32:53,5hC3I8u2OyE8AR0Y6pRBpa,spotify:track:5hC3I8u2OyE8AR0Y6pRBpa,?,dodie,Build A Problem,2021-05-07,35,,https://open.spotify.com/track/5hC3I8u2OyE8AR0Y6pRBpa,playlist
214,Four Tequilas Down,dodie,2021-05-07,101,9,49,-19,29,2:22,97,34,307,9369,Sort Your Music.htm,2025-10-25 18:32:53,7ilxwPIQLBWPIQa1gxYow6,spotify:track:7ilxwPIQLBWPIQa1gxYow6,Four Tequilas Down,dodie,Build A Problem,2021-05-07,34,,https://open.spotify.com/track/7ilxwPIQLBWPIQa1gxYow6,playlist
215,.,dodie,2021-05-07,112,13,21,-21,4,1:23,99,30,323,6971,Sort Your Music.htm,2025-10-25 18:32:53,5hC3I8u2OyE8AR0Y6pRBpa,spotify:track:5hC3I8u2OyE8AR0Y6pRBpa,?,dodie,Build A Problem,2021-05-07,35,,https://open.spotify.com/track/5hC3I8u2OyE8AR0Y6pRBpa,playlist
216,Sorry,dodie,2021-05-07,83,10,35,-16,11,2:46,62,34,343,2993,Sort Your Music.htm,2025-10-25 18:32:53,0nVv9l68N2NtQSyxtTxHvy,spotify:track:0nVv9l68N2NtQSyxtTxHvy,Sorry,dodie,Build A Problem,2021-05-07,34,,https://open.spotify.com/track/0nVv9l68N2NtQSyxtTxHvy,playlist
217,When,dodie,2021-05-07,90,9,31,-16,25,3:43,97,42,357,1746,Sort Your Music.htm,2025-10-25 18:32:53,161iaO13CvAJ3IZC2EtAEQ,spotify:track:161iaO13CvAJ3IZC2EtAEQ,When,dodie,Build A Problem,2021-05-07,42,,https://open.spotify.com/track/161iaO13CvAJ3IZC2EtAEQ,playlist
218,Before the Line,dodie,2021-05-07,85,11,47,-17,21,3:37,92,36,373,2808,Sort Your Music.htm,2025-10-25 18:32:53,0Z56w8TQFrbakG2EYNGFk2,spotify:track:0Z56w8TQFrbakG2EYNGFk2,Before the Line,dodie,Build A Problem,2021-05-07,36,,https://open.spotify.com/track/0Z56w8TQFrbakG2EYNGFk2,playlist
