Order,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Popularity,Artist_Separation,Random,Source_HTML,Processed_Date,Spotify_Track_ID,Spotify_URI,Spotify_Track_Name,Spotify_Artists,Spotify_Album,Spotify_Release_Date,Spotify_Popularity,Preview_URL,Spotify_URL,Match_Confidence
29,Amphetamines,Cardinals,2024-06-07,111,91,56,-5,67,2:24,0,44,22,2477,Sort Your Music.htm,2025-10-21 22:27:49,78z8lAtOYGJFqKROOoxgyF,spotify:track:78z8lAtOYGJFqKROOoxgyF,Amphetamines,Cardinals,Cardinals,2024-06-07,44,,https://open.spotify.com/track/78z8lAtOYGJFqKROOoxgyF,high
30,Go Head,Rocstrong,2016-07-29,92,78,72,-6,61,2:39,0,44,23,7297,Sort Your Music.htm,2025-10-21 22:27:49,7Cr56iWt2gTSL8pFDcbFG4,spotify:track:7Cr56iWt2gTSL8pFDcbFG4,Go Head,Rocstrong,Sowyg,2016-07-29,44,,https://open.spotify.com/track/7Cr56iWt2gTSL8pFDcbFG4,high
31,ITS BEEN AGES,KNEECAP,2023-03-10,150,70,84,-6,79,2:32,13,57,37,5729,Sort Your Music.htm,2025-10-21 22:27:49,37xaqo8s0B4fUShkNJ7ISz,spotify:track:37xaqo8s0B4fUShkNJ7ISz,ITS BEEN AGES,KNEECAP,ITS BEEN AGES,2023-03-10,57,,https://open.spotify.com/track/37xaqo8s0B4fUShkNJ7ISz,high
32,For Everything,The Murder Capital,2019-08-16,141,79,36,-7,16,5:14,0,37,24,3460,Sort Your Music.htm,2025-10-21 22:27:49,2SD6vyvoNZHBxCRY1ZdRvl,spotify:track:2SD6vyvoNZHBxCRY1ZdRvl,For Everything,The Murder Capital,When I Have Fears,2019-08-16,37,,https://open.spotify.com/track/2SD6vyvoNZHBxCRY1ZdRvl,high
33,All the Boys on the Radio Edit - Radio Edit,TPM,2015-11-13,100,85,77,-3,51,3:23,4,33,26,8482,Sort Your Music.htm,2025-10-21 22:27:49,5JheFNuqvSIFRtqPBBresC,spotify:track:5JheFNuqvSIFRtqPBBresC,All the Boys on the Radio Edit - Radio Edit,TPM,All the Boys on the Dole,2015-11-13,33,,https://open.spotify.com/track/5JheFNuqvSIFRtqPBBresC,high
34,Nausea,Gurriers,2024-09-13,172,97,40,-5,28,3:21,1,43,27,74,Sort Your Music.htm,2025-10-21 22:27:49,72GCQgLhbw93GxZNWv7Qx0,spotify:track:72GCQgLhbw93GxZNWv7Qx0,Nausea,Gurriers,Come And See,2024-09-13,43,,https://open.spotify.com/track/72GCQgLhbw93GxZNWv7Qx0,high
35,The Parting Glass,boygenius,2023-11-17,77,9,33,-13,15,4:11,93,53,28,3775,Sort Your Music.htm,2025-10-21 22:27:49,0bbZ3J2KdCT92SlBFORNNU,spotify:track:0bbZ3J2KdCT92SlBFORNNU,The Parting Glass,"boygenius, Ye Vagabonds",The Parting Glass,2023-11-17,53,,https://open.spotify.com/track/0bbZ3J2KdCT92SlBFORNNU,high
36,Lawman,Gilla Band,2015-03-30,125,65,53,-8,46,6:14,3,39,29,3118,Sort Your Music.htm,2025-10-21 22:27:49,5JPikGNqkUngwpppwRfiFd,spotify:track:5JPikGNqkUngwpppwRfiFd,Lawman,Gilla Band,The Early Years,2015-03-30,39,,https://open.spotify.com/track/5JPikGNqkUngwpppwRfiFd,high
37,"Beer, Beer, Beer",The Clancy Brothers,1993-02-02,128,63,70,-12,84,2:00,77,43,30,1013,Sort Your Music.htm,2025-10-21 22:27:49,58nZVFnAtDe2YSTPJvXVzO,spotify:track:58nZVFnAtDe2YSTPJvXVzO,"Beer, Beer, Beer",The Clancy Brothers,Irish Drinking Songs,1993-02-02,43,,https://open.spotify.com/track/58nZVFnAtDe2YSTPJvXVzO,high
38,Fáilte 2025,IMLÉ,2025-09-25,120,58,64,-14,69,4:09,51,42,31,3749,Sort Your Music.htm,2025-10-21 22:27:49,6RcEhFJqiEqAAs0lsbvb6Q,spotify:track:6RcEhFJqiEqAAs0lsbvb6Q,Fáilte 2025,"IMLÉ, Ríona Sally Hartman, Fergal Edward",Fáilte 2025,2025-09-25,42,,https://open.spotify.com/track/6RcEhFJqiEqAAs0lsbvb6Q,high
