Order,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Popularity,Artist_Separation,Random,Source_HTML,Processed_Date,Spotify_Track_ID,Spotify_URI,Spotify_Track_Name,Spotify_Artists,Spotify_Album,Spotify_Release_Date,Spotify_Popularity,Preview_URL,Spotify_URL,Match_Confidence
1,Once You (feat. Suzie Collier),Jacob Collier,2018-12-07,79.0,12.0,10.0,-18.0,4.0,9:24,83.0,27.0,0.0,3667.0,Sort Your Music.html,2025-10-04 23:05:12,0ivwnHxm9O76ruklFPWCpp,spotify:track:0ivwnHxm9O76ruklFPWCpp,Once You (feat. Suzie Collier),"Jacob Collier, Metropole Orkest, Jules Buckley, Suzie Collier",Djesse Vol. 1,2018-12-07,27,,https://open.spotify.com/track/0ivwnHxm9O76ruklFPWCpp,high
2,❤️,Coldplay,2021-10-15,137.0,5.0,35.0,-15.0,23.0,3:09,97.0,57.0,1.0,7747.0,Sort Your Music.html,2025-10-04 23:05:12,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,A Rush of Blood to the Head,2002-08-27,88,,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,low
3,Little Blue - Mahogany Sessions,Jacob Collier,2023-10-05,155.0,10.0,28.0,-15.0,12.0,7:33,92.0,43.0,5.0,687.0,Sort Your Music.html,2025-10-04 23:05:12,4dkxQNsQUboUQ2I4wXkE0d,spotify:track:4dkxQNsQUboUQ2I4wXkE0d,Little Blue - Mahogany Sessions,Jacob Collier,Little Blue – Mahogany Session,2023-10-05,43,,https://open.spotify.com/track/4dkxQNsQUboUQ2I4wXkE0d,high
4,"The Planets, Op. 32: VII. Neptune, the Mystic",Gustav Holst,1981-01-01,58.0,1.0,6.0,-42.0,3.0,8:47,92.0,44.0,3.0,750.0,Sort Your Music.html,2025-10-04 23:05:12,1plI1t3QxqrT5sKccwMQSJ,spotify:track:1plI1t3QxqrT5sKccwMQSJ,"Holst: The Planets, Op. 32: VII. Neptune, the Mystic","Gustav Holst, André Previn, Ambrosian Singers, London Symphony Orchestra","London Symphony Orchestra - British Composers. Holst, Elgar, Delius...",2025-10-03,5,,https://open.spotify.com/track/1plI1t3QxqrT5sKccwMQSJ,high
5,Home Is,Jacob Collier,2018-12-07,104.0,15.0,15.0,-19.0,3.0,5:45,98.0,35.0,12.0,37.0,Sort Your Music.html,2025-10-04 23:05:12,3nur4bNfmRCoLFxk9ubHHK,spotify:track:3nur4bNfmRCoLFxk9ubHHK,Home Is,"Jacob Collier, VOCES8",Djesse Vol. 1,2018-12-07,35,,https://open.spotify.com/track/3nur4bNfmRCoLFxk9ubHHK,high
6,"Adagio for Strings, Op. 11",Samuel Barber,1964,89.0,9.0,12.0,-20.0,3.0,9:56,91.0,56.0,2.0,811.0,Sort Your Music.html,2025-10-04 23:05:12,7nHvS6UUhz2gJhj8TIROLX,spotify:track:7nHvS6UUhz2gJhj8TIROLX,"Adagio for Strings, Op. 11","Samuel Barber, Leonard Bernstein, New York Philharmonic",Romantic Favorites for Strings (Expanded Edition),1964,56,,https://open.spotify.com/track/7nHvS6UUhz2gJhj8TIROLX,high
7,MOON MUSiC,Coldplay,2024-10-03,120.0,26.0,28.0,-17.0,8.0,4:36,85.0,52.0,15.0,8490.0,Sort Your Music.html,2025-10-04 23:05:12,4mEWgqYOEiygF1mzEn901R,spotify:track:4mEWgqYOEiygF1mzEn901R,MOON MUSiC,"Coldplay, Jon Hopkins",Moon Music (Full Moon Edition),2024-10-03,52,,https://open.spotify.com/track/4mEWgqYOEiygF1mzEn901R,high
8,Sea Of Sighs,Sondre Lerche,2025-01-10,77.0,19.0,7.0,-16.0,3.0,8:30,61.0,5.0,4.0,8120.0,Sort Your Music.html,2025-10-04 23:05:12,2KqmPHmezY7ST8tT5lFA4o,spotify:track:2KqmPHmezY7ST8tT5lFA4o,Sea Of Sighs,Sondre Lerche,Sea Of Sighs,2025-01-10,5,,https://open.spotify.com/track/2KqmPHmezY7ST8tT5lFA4o,high
9,Aerie,Lena Raine,2022-04-20,108.0,2.0,33.0,-21.0,4.0,4:57,98.0,53.0,6.0,6493.0,Sort Your Music.html,2025-10-04 23:05:12,0eCyLXuQvl6P09iymEGTXS,spotify:track:0eCyLXuQvl6P09iymEGTXS,Aerie,"Lena Raine, Minecraft",Minecraft: The Wild Update (Original Game Soundtrack),2022-04-20,53,,https://open.spotify.com/track/0eCyLXuQvl6P09iymEGTXS,high
10,Barber: Adagio for Strings,Samuel Barber,2023-04-15,73.0,7.0,6.0,-24.0,3.0,8:57,97.0,12.0,16.0,3052.0,Sort Your Music.html,2025-10-04 23:05:12,1CSaCKPIp2yCIDL3t7Fyau,spotify:track:1CSaCKPIp2yCIDL3t7Fyau,Barber: Adagio for Strings,"Samuel Barber, Sir Simon Rattle, Berliner Philharmoniker",Samuel Barber - Adagio,2010-01-18,55,,https://open.spotify.com/track/1CSaCKPIp2yCIDL3t7Fyau,high
11,Adagio for Strings and Organ in G Minor,Remo Giazotto,1978-01-01,66.0,13.0,19.0,-18.0,3.0,7:15,54.0,25.0,7.0,1592.0,Sort Your Music.html,2025-10-04 23:05:12,7e4N1wKpWKasbDJnGaNbK0,spotify:track:7e4N1wKpWKasbDJnGaNbK0,Adagio for Strings and Organ in G minor,"Remo Giazotto, Maria Teresa Garatti, I Musici",50 Revision Classics by Classic FM,2013-01-01,19,,https://open.spotify.com/track/7e4N1wKpWKasbDJnGaNbK0,high
12,Für Alina - Extended Version,Arvo Pärt,1999-10-15,68.0,0.0,48.0,-37.0,27.0,10:48,86.0,45.0,8.0,4828.0,Sort Your Music.html,2025-10-04 23:05:12,2Lio4KTzsA8BPLhXmyo4CQ,spotify:track:2Lio4KTzsA8BPLhXmyo4CQ,Für Alina - Extended Version,"Arvo Pärt, Alexander Malter",Arvo Pärt: Alina,1999-10-15,45,,https://open.spotify.com/track/2Lio4KTzsA8BPLhXmyo4CQ,high
13,"Hacernos
 Así - feat. Luisa Almaguer, Damon Albarn, Seye Adelekan, Nick Zinner, 
Joan as Police Woman & Mexican Institute of Sound",Africa Express,2025-06-19,180.0,23.0,23.0,-15.0,6.0,5:28,87.0,29.0,9.0,5624.0,Sort Your Music.html,2025-10-04 23:05:12,7EeDpbH2nWIDKPNGoSgw5a,spotify:track:7EeDpbH2nWIDKPNGoSgw5a,"Hacernos Así - feat. Luisa Almaguer, Damon Albarn, Seye Adelekan, Nick Zinner, Joan as Police Woman & Mexican Institute of Sound","Africa Express, Luisa Almaguer, Nick Zinner, Joan As Police Woman, Damon Albarn, Seye Adelekan, Mexican Institute Of Sound","Hacernos Así (feat. Luisa Almaguer, Damon Albarn, Seye Adelekan, Nick Zinner, Joan as Police Woman & Mexican Institute of Sound)",2025-06-19,29,,https://open.spotify.com/track/7EeDpbH2nWIDKPNGoSgw5a,high
14,Unconditional,Strangers on a Bench,2025-08-18,162.0,9.0,41.0,-15.0,14.0,2:43,93.0,29.0,10.0,5262.0,Sort Your Music.html,2025-10-04 23:05:12,36gQdYEQibJtEQoKwy3Cve,spotify:track:36gQdYEQibJtEQoKwy3Cve,Unconditional,"Strangers on a Bench, Martin Luke Brown",Unconditional,2025-08-18,29,,https://open.spotify.com/track/36gQdYEQibJtEQoKwy3Cve,high
15,Something In The Heavens,Lewis Capaldi,2025-09-18,116.0,36.0,46.0,-6.0,11.0,3:18,68.0,78.0,11.0,662.0,Sort Your Music.html,2025-10-04 23:05:12,4MHORmGs8oN7AASfGmApcM,spotify:track:4MHORmGs8oN7AASfGmApcM,Something In The Heavens,Lewis Capaldi,Something In The Heavens,2025-09-18,78,,https://open.spotify.com/track/4MHORmGs8oN7AASfGmApcM,high
16,Angscht,To Athena,2020-10-08,55.0,4.0,58.0,-17.0,17.0,3:48,95.0,44.0,13.0,3066.0,Sort Your Music.html,2025-10-04 23:05:12,0UkZDbVM7DQL2sIoIFZjXu,spotify:track:0UkZDbVM7DQL2sIoIFZjXu,Angscht,To Athena,Aquatic Ballet,2020-10-08,44,,https://open.spotify.com/track/0UkZDbVM7DQL2sIoIFZjXu,high
17,I Know (A Little),Jacob Collier,2025-09-12,125.0,24.0,43.0,-14.0,42.0,3:40,95.0,56.0,17.0,3509.0,Sort Your Music.html,2025-10-04 23:05:12,4sRvKhOMQ5F1dxCxMuaNbU,spotify:track:4sRvKhOMQ5F1dxCxMuaNbU,I Know (A Little),Jacob Collier,I Know (A Little),2025-09-12,56,,https://open.spotify.com/track/4sRvKhOMQ5F1dxCxMuaNbU,high
18,Moon (Feat. Bon Iver),Daniel Caesar,2025-09-23,140.0,36.0,47.0,-12.0,17.0,5:17,79.0,71.0,14.0,4079.0,Sort Your Music.html,2025-10-04 23:05:12,2RBvwQI858xReQpWSRO866,spotify:track:2RBvwQI858xReQpWSRO866,Moon (Feat. Bon Iver),"Daniel Caesar, Bon Iver",Moon,2025-09-23,71,,https://open.spotify.com/track/2RBvwQI858xReQpWSRO866,high
1,Does The Swallow Dream Of Flying,Cosmo Sheldrake,2024-01-17,114.0,23.0,53.0,-16.0,21.0,2:58,96.0,41.0,10.0,7709.0,Sort Your Music.html,2025-10-04 23:05:37,2PHs7aBxCHzG7rxTaaT2ud,spotify:track:2PHs7aBxCHzG7rxTaaT2ud,Does The Swallow Dream Of Flying,"Cosmo Sheldrake, HOWL",Eye To The Ear,2024-04-19,52,,https://open.spotify.com/track/2PHs7aBxCHzG7rxTaaT2ud,high
2,What Could Have Been feat. Ray Chen (from the series Arcane League of Legends),Sting,2021-11-20,110.0,29.0,42.0,-9.0,16.0,3:33,58.0,1.0,11.0,1204.0,Sort Your Music.html,2025-10-04 23:05:37,2F27IYzFkhhrMChpfhVgPJ,spotify:track:2F27IYzFkhhrMChpfhVgPJ,What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),2024-11-23,61,,https://open.spotify.com/track/2F27IYzFkhhrMChpfhVgPJ,low
3,Mother Nature,RAYE,2023-10-27,83.0,44.0,16.0,-9.0,13.0,3:56,14.0,42.0,1.0,7898.0,Sort Your Music.html,2025-10-04 23:05:37,7FsETbTxNbbwx9KUjojpVP,spotify:track:7FsETbTxNbbwx9KUjojpVP,Mother Nature,"RAYE, Hans Zimmer",Mother Nature,2023-10-27,42,,https://open.spotify.com/track/7FsETbTxNbbwx9KUjojpVP,high
4,CHIHIRO,Billie Eilish,2024-05-17,110.0,43.0,70.0,-13.0,52.0,5:03,14.0,86.0,5.0,9947.0,Sort Your Music.html,2025-10-04 23:05:37,7BRD7x5pt8Lqa1eGYC4dzj,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,86,,https://open.spotify.com/track/7BRD7x5pt8Lqa1eGYC4dzj,high
5,He Won't Hold You (feat. Rapsody),Jacob Collier,2020-08-14,79.0,36.0,46.0,-13.0,20.0,5:00,78.0,37.0,12.0,8937.0,Sort Your Music.html,2025-10-04 23:05:37,3mSoxi4aC7oiTGJjsLLkaM,spotify:track:3mSoxi4aC7oiTGJjsLLkaM,He Won't Hold You (feat. Rapsody),"Jacob Collier, Rapsody",Djesse Vol. 3,2020-08-14,37,,https://open.spotify.com/track/3mSoxi4aC7oiTGJjsLLkaM,high
6,This Is Who I Am - From “The Day of the Jackal”,Celeste,2024-11-06,118.0,42.0,50.0,-7.0,20.0,3:51,11.0,61.0,0.0,929.0,Sort Your Music.html,2025-10-04 23:05:37,63ZSKE6wZag6fV3YIfJc4d,spotify:track:63ZSKE6wZag6fV3YIfJc4d,This Is Who I Am - From “The Day of the Jackal”,Celeste,This Is Who I Am (From “The Day of the Jackal”),2024-11-06,61,,https://open.spotify.com/track/63ZSKE6wZag6fV3YIfJc4d,high
7,Hum For Your Buzz,The Kills,2016-06-03,135.0,40.0,51.0,-8.0,19.0,3:18,95.0,23.0,14.0,1014.0,Sort Your Music.html,2025-10-04 23:05:37,1XtuKgH21Off09mbBPVUc0,spotify:track:1XtuKgH21Off09mbBPVUc0,Hum For Your Buzz,The Kills,Ash & Ice,2016-06-03,23,,https://open.spotify.com/track/1XtuKgH21Off09mbBPVUc0,high
8,NEED ME,SIENNA SPIRO,2024-05-24,64.0,36.0,31.0,-6.0,13.0,3:43,74.0,57.0,2.0,8901.0,Sort Your Music.html,2025-10-04 23:05:37,2M0Mh2R2GPAOAVYnXVjSFR,spotify:track:2M0Mh2R2GPAOAVYnXVjSFR,NEED ME,SIENNA SPIRO,NEED ME,2024-05-24,57,,https://open.spotify.com/track/2M0Mh2R2GPAOAVYnXVjSFR,high
9,Firebabe,Stormzy,2022-11-10,125.0,20.0,41.0,-13.0,8.0,3:40,87.0,39.0,15.0,5819.0,Sort Your Music.html,2025-10-04 23:05:37,34mRGbqMujRsiQ8yehUtp0,spotify:track:34mRGbqMujRsiQ8yehUtp0,Firebabe,"Stormzy, Debbie",This Is What I Mean,2022-11-25,42,,https://open.spotify.com/track/34mRGbqMujRsiQ8yehUtp0,high
10,Mary Jane.,RAYE,2023-02-03,82.0,27.0,56.0,-10.0,40.0,3:52,84.0,55.0,28.0,6451.0,Sort Your Music.html,2025-10-04 23:05:37,3PLTYnLCus4KHeCyW2jsee,spotify:track:3PLTYnLCus4KHeCyW2jsee,Mary Jane.,RAYE,My 21st Century Blues,2023-02-03,55,,https://open.spotify.com/track/3PLTYnLCus4KHeCyW2jsee,high
11,Strangers By Nature,Adele,2021-11-19,68.0,25.0,39.0,-9.0,13.0,3:02,80.0,59.0,3.0,4967.0,Sort Your Music.html,2025-10-04 23:05:37,13CVSGLSFl4UxpDVR6u3dq,spotify:track:13CVSGLSFl4UxpDVR6u3dq,Strangers By Nature,Adele,30,2021-11-19,59,,https://open.spotify.com/track/13CVSGLSFl4UxpDVR6u3dq,high
12,Ice Cream Man.,RAYE,2023-02-03,153.0,30.0,55.0,-10.0,12.0,4:09,69.0,60.0,50.0,9926.0,Sort Your Music.html,2025-10-04 23:05:37,4p5xgTJofLgL4A3trgk7EQ,spotify:track:4p5xgTJofLgL4A3trgk7EQ,Ice Cream Man.,RAYE,Ice Cream Man.,2023-01-31,49,,https://open.spotify.com/track/4p5xgTJofLgL4A3trgk7EQ,high
13,My Little Love,Adele,2021-11-19,152.0,49.0,34.0,-11.0,10.0,6:29,83.0,63.0,29.0,2241.0,Sort Your Music.html,2025-10-04 23:05:37,2DuPBbS5mIldXnh7Wum8Cy,spotify:track:2DuPBbS5mIldXnh7Wum8Cy,My Little Love,Adele,30,2021-11-19,63,,https://open.spotify.com/track/2DuPBbS5mIldXnh7Wum8Cy,high
14,Hold On,Adele,2021-11-19,166.0,36.0,37.0,-8.0,46.0,6:06,86.0,61.0,51.0,9033.0,Sort Your Music.html,2025-10-04 23:05:37,6bGMSP3H9YqkmaLnaJTIoF,spotify:track:6bGMSP3H9YqkmaLnaJTIoF,Hold On,Adele,30,2021-11-19,61,,https://open.spotify.com/track/6bGMSP3H9YqkmaLnaJTIoF,high
15,Devil That I Know,Jacob Banks,2020-10-14,87.0,6.0,44.0,-14.0,7.0,2:51,98.0,0.0,6.0,9173.0,Sort Your Music.html,2025-10-04 23:05:37,0HmdysB9yEb1EVWe7aNIGT,spotify:track:0HmdysB9yEb1EVWe7aNIGT,Devil That I Know,Jacob Banks,For My Friends,2021-03-12,46,,https://open.spotify.com/track/0HmdysB9yEb1EVWe7aNIGT,high
16,You Want It Darker,Leonard Cohen,2016-10-21,109.0,33.0,67.0,-17.0,49.0,4:44,61.0,60.0,16.0,8436.0,Sort Your Music.html,2025-10-04 23:05:37,5zb7npjQqoJ7Kcpq4yD9qn,spotify:track:5zb7npjQqoJ7Kcpq4yD9qn,You Want It Darker,Leonard Cohen,You Want It Darker,2016-10-21,60,,https://open.spotify.com/track/5zb7npjQqoJ7Kcpq4yD9qn,high
17,Strange,Celeste,2021-01-29,71.0,8.0,29.0,-10.0,11.0,4:16,93.0,73.0,13.0,9372.0,Sort Your Music.html,2025-10-04 23:05:37,7sq2z9oX2S0CvgTqCZ0ko4,spotify:track:7sq2z9oX2S0CvgTqCZ0ko4,Strange,Celeste,Not Your Muse (Deluxe),2021-01-29,73,,https://open.spotify.com/track/7sq2z9oX2S0CvgTqCZ0ko4,high
18,Halley's Comet,Billie Eilish,2021-07-30,72.0,16.0,40.0,-17.0,4.0,3:55,96.0,78.0,45.0,9895.0,Sort Your Music.html,2025-10-04 23:05:37,5XsAal7ZcWg1I5T4NcRjkv,spotify:track:5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,Billie Eilish,Happier Than Ever,2021-07-30,78,,https://open.spotify.com/track/5XsAal7ZcWg1I5T4NcRjkv,high
19,I’m Tired (with Zendaya) - Bonus Track,Labrinth,2022-04-22,132.0,13.0,38.0,-11.0,19.0,3:08,65.0,51.0,17.0,1433.0,Sort Your Music.html,2025-10-04 23:05:37,6LtHYDgYHRCHoKK3snfr2w,spotify:track:6LtHYDgYHRCHoKK3snfr2w,I’m Tired (with Zendaya) - Bonus Track,"Labrinth, Zendaya",I’m Tired (with Zendaya) - Bonus Track,2022-02-28,62,,https://open.spotify.com/track/6LtHYDgYHRCHoKK3snfr2w,high
20,My Mind,Yebba,2021-05-09,104.0,16.0,36.0,-13.0,28.0,5:42,87.0,58.0,18.0,4146.0,Sort Your Music.html,2025-10-04 23:05:37,4QNPS79DeAUoSYmBynfWTN,spotify:track:4QNPS79DeAUoSYmBynfWTN,My Mind,Yebba,My Mind,2021-05-09,58,,https://open.spotify.com/track/4QNPS79DeAUoSYmBynfWTN,high
21,Like The End,James Blake,2024-11-13,145.0,55.0,48.0,-8.0,4.0,5:20,32.0,41.0,19.0,4068.0,Sort Your Music.html,2025-10-04 23:05:37,08MCWw0tB5BAPKJuSgQMqZ,spotify:track:08MCWw0tB5BAPKJuSgQMqZ,Like The End,James Blake,Like The End,2024-11-13,41,,https://open.spotify.com/track/08MCWw0tB5BAPKJuSgQMqZ,high
22,DOES GOD CRY?,Nessa Barrett,2025-01-24,121.0,25.0,42.0,-13.0,11.0,3:39,82.0,43.0,20.0,9350.0,Sort Your Music.html,2025-10-04 23:05:37,57KEGM2OqiV8abVuGmDm5i,spotify:track:57KEGM2OqiV8abVuGmDm5i,DOES GOD CRY?,Nessa Barrett,AFTERCARE DELUXE,2025-02-07,49,,https://open.spotify.com/track/57KEGM2OqiV8abVuGmDm5i,high
23,33 “GOD”,Bon Iver,2016-09-30,133.0,39.0,47.0,-10.0,32.0,3:33,83.0,52.0,7.0,574.0,Sort Your Music.html,2025-10-04 23:05:37,5sWF1EZGm727f3b620vkbC,spotify:track:5sWF1EZGm727f3b620vkbC,33 “GOD”,Bon Iver,"22, A Million",2016-09-30,52,,https://open.spotify.com/track/5sWF1EZGm727f3b620vkbC,high
24,The Line (from the series Arcane League of Legends),Twenty One Pilots,2025-01-31,143.0,47.0,56.0,-10.0,32.0,3:12,26.0,46.0,21.0,4539.0,Sort Your Music.html,2025-10-04 23:05:37,3qrTll9OQ9wcejTxPFY0qg,spotify:track:3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),"Twenty One Pilots, Arcane, League of Legends",The Line (from the series Arcane League of Legends),2024-11-22,68,,https://open.spotify.com/track/3qrTll9OQ9wcejTxPFY0qg,high
25,How to Be Me,Ren,2019-12-24,180.0,21.0,45.0,-10.0,36.0,3:48,90.0,57.0,22.0,7978.0,Sort Your Music.html,2025-10-04 23:05:37,1HVTKILoFFGViLNRozaQd0,spotify:track:1HVTKILoFFGViLNRozaQd0,How to Be Me,"Ren, CHINCHILLA",How to Be Me,2019-12-24,57,,https://open.spotify.com/track/1HVTKILoFFGViLNRozaQd0,high
26,Dark Will Fall (feat. Jacob Lusk),Bonobo,2025-03-27,79.0,29.0,25.0,-10.0,4.0,2:17,95.0,45.0,23.0,6124.0,Sort Your Music.html,2025-10-04 23:05:37,5SFNrWCxLi1NPjE4zjhNiU,spotify:track:5SFNrWCxLi1NPjE4zjhNiU,Dark Will Fall (feat. Jacob Lusk),"Bonobo, Jacob Lusk","Dark Will Fall (from ""LAZARUS"" Soundtrack) (feat. Jacob Lusk)",2025-03-27,45,,https://open.spotify.com/track/5SFNrWCxLi1NPjE4zjhNiU,high
27,Hearts Break and People Change,Victor Ray,2025-01-31,97.0,65.0,60.0,-7.0,48.0,3:30,2.0,51.0,24.0,5341.0,Sort Your Music.html,2025-10-04 23:05:37,6HpyiTjKHVSSsgL6yCFbLc,spotify:track:6HpyiTjKHVSSsgL6yCFbLc,Hearts Break and People Change,Victor Ray,Hearts Break and People Change,2025-01-31,51,,https://open.spotify.com/track/6HpyiTjKHVSSsgL6yCFbLc,high
28,Post Romance,Jadu Heart,2025-04-11,145.0,70.0,45.0,-7.0,26.0,3:55,29.0,34.0,25.0,2288.0,Sort Your Music.html,2025-10-04 23:05:37,2FUo6Q5sEqiKn5Rwqr0fKz,spotify:track:2FUo6Q5sEqiKn5Rwqr0fKz,Post Romance,Jadu Heart,POST HEAVEN,2025-04-11,34,,https://open.spotify.com/track/2FUo6Q5sEqiKn5Rwqr0fKz,high
29,Everything In Its Right Place,Radiohead,2000-10-02,124.0,46.0,30.0,-11.0,6.0,4:11,71.0,75.0,8.0,1499.0,Sort Your Music.html,2025-10-04 23:05:37,2kRFrWaLWiKq48YYVdGcm8,spotify:track:2kRFrWaLWiKq48YYVdGcm8,Everything In Its Right Place,Radiohead,Kid A,2000-10-02,75,,https://open.spotify.com/track/2kRFrWaLWiKq48YYVdGcm8,high
30,The Game,Lucy Yeghiazaryan,2021-09-24,72.0,3.0,44.0,-17.0,31.0,2:06,87.0,21.0,26.0,9324.0,Sort Your Music.html,2025-10-04 23:05:37,3G73zaeFzdK5KkCWmaASug,spotify:track:3G73zaeFzdK5KkCWmaASug,The Game,"Lucy Yeghiazaryan, Vanisha Gould",In Her Words,2021-09-24,21,,https://open.spotify.com/track/3G73zaeFzdK5KkCWmaASug,high
31,715 - CR∑∑KS,Bon Iver,2016-09-30,89.0,16.0,46.0,-11.0,35.0,2:12,88.0,48.0,46.0,671.0,Sort Your Music.html,2025-10-04 23:05:37,4fLfKKoIWroefEjqpMDid7,spotify:track:4fLfKKoIWroefEjqpMDid7,715 - CR∑∑KS,Bon Iver,"22, A Million",2016-09-30,48,,https://open.spotify.com/track/4fLfKKoIWroefEjqpMDid7,high
32,How To Be Me (Live),Ren X Chinchilla,,,,,,,,,,,,Sort Your Music.html,2025-10-04 23:05:37,0LHpEIKaXBtXrqSUEdfWKm,spotify:track:0LHpEIKaXBtXrqSUEdfWKm,Castle Made Of Sand (feat. Kelly Rowland & Jamie Drastik),"Pitbull, Kelly Rowland, Jamie Drastik",Planet Pit (Deluxe Version),2011-06-17,35,,https://open.spotify.com/track/0LHpEIKaXBtXrqSUEdfWKm,low
33,Exit Music (For A Film),Radiohead,1997-05-28,122.0,28.0,29.0,-11.0,20.0,4:27,22.0,80.0,47.0,3090.0,Sort Your Music.html,2025-10-04 23:05:37,0z1o5L7HJx562xZSATcIpY,spotify:track:0z1o5L7HJx562xZSATcIpY,Exit Music (For A Film),Radiohead,OK Computer,1997-05-28,80,,https://open.spotify.com/track/0z1o5L7HJx562xZSATcIpY,high
34,ORIGAMI,SIENNA SPIRO,2025-02-21,105.0,28.0,39.0,-9.0,23.0,3:02,67.0,48.0,30.0,7803.0,Sort Your Music.html,2025-10-04 23:05:37,72NmXqiEP6N6eXBgEBzlWZ,spotify:track:72NmXqiEP6N6eXBgEBzlWZ,ORIGAMI,SIENNA SPIRO,"SINK NOW, SWIM LATER",2025-02-21,48,,https://open.spotify.com/track/72NmXqiEP6N6eXBgEBzlWZ,high
35,Dream Police - A COLORS SHOW,SIENNA SPIRO,2025-05-30,130.0,64.0,68.0,-7.0,49.0,3:10,13.0,33.0,52.0,128.0,Sort Your Music.html,2025-10-04 23:05:37,5QyMmN69liMooUXqLCGnlv,spotify:track:5QyMmN69liMooUXqLCGnlv,Dream Police - A COLORS SHOW,"SIENNA SPIRO, COLORS",Dream Police - A COLORS SHOW,2025-05-15,45,,https://open.spotify.com/track/5QyMmN69liMooUXqLCGnlv,high
36,SALVATION::VIOLATION,KiNG MALA,2025-05-02,114.0,44.0,47.0,-9.0,21.0,3:07,42.0,37.0,33.0,7880.0,Sort Your Music.html,2025-10-04 23:05:37,0GDtIkKp4d55aceLBoRJP2,spotify:track:0GDtIkKp4d55aceLBoRJP2,SALVATION::VIOLATION,KiNG MALA,And You Who Drowned in the Grief of a Golden Thing,2025-05-02,37,,https://open.spotify.com/track/0GDtIkKp4d55aceLBoRJP2,high
37,Blind,Jacob Banks,2025-01-29,78.0,42.0,38.0,-11.0,15.0,3:25,56.0,24.0,48.0,5468.0,Sort Your Music.html,2025-10-04 23:05:37,0T2Echuro2d0KUJdbkRNFa,spotify:track:0T2Echuro2d0KUJdbkRNFa,Blind,Jacob Banks,Yonder,2025-07-31,31,,https://open.spotify.com/track/0T2Echuro2d0KUJdbkRNFa,high
38,"Orchestrated, Wet, Verboten",SOFIA ISELLA,2025-05-23,100.0,78.0,49.0,-6.0,30.0,3:09,13.0,46.0,9.0,9081.0,Sort Your Music.html,2025-10-04 23:05:37,6J4Br7jZmRUGOvvpiAyqPo,spotify:track:6J4Br7jZmRUGOvvpiAyqPo,"Orchestrated, Wet, Verboten",SOFIA ISELLA,I'm camera .,2025-05-23,46,,https://open.spotify.com/track/6J4Br7jZmRUGOvvpiAyqPo,high
39,On With The Show,Celeste,2025-06-20,72.0,41.0,44.0,-7.0,26.0,2:28,81.0,51.0,27.0,3524.0,Sort Your Music.html,2025-10-04 23:05:37,7eCGf54RZlK7XjxfhbIsgr,spotify:track:7eCGf54RZlK7XjxfhbIsgr,On With The Show,Celeste,On With The Show,2025-06-20,51,,https://open.spotify.com/track/7eCGf54RZlK7XjxfhbIsgr,high
40,The Doll People,SOFIA ISELLA,2024-09-06,97.0,31.0,38.0,-10.0,9.0,3:26,36.0,61.0,49.0,87.0,Sort Your Music.html,2025-10-04 23:05:37,0UueyZtX0ogyXQWhg6Xkpz,spotify:track:0UueyZtX0ogyXQWhg6Xkpz,The Doll People,SOFIA ISELLA,I Can Be Your Mother,2024-09-06,61,,https://open.spotify.com/track/0UueyZtX0ogyXQWhg6Xkpz,high
41,Have A Baby (With Me),Daniel Caesar,2025-07-25,131.0,34.0,64.0,-12.0,46.0,3:46,81.0,71.0,4.0,4557.0,Sort Your Music.html,2025-10-04 23:05:37,1V0rl8HIvcfn1ztxPuYMFc,spotify:track:1V0rl8HIvcfn1ztxPuYMFc,Have A Baby (With Me),Daniel Caesar,Have A Baby (With Me),2025-07-25,71,,https://open.spotify.com/track/1V0rl8HIvcfn1ztxPuYMFc,high
42,More,Finnegan Tui,2022-06-09,132.0,24.0,39.0,-14.0,24.0,2:56,82.0,36.0,34.0,6313.0,Sort Your Music.html,2025-10-04 23:05:37,2pCFsVZUvKrGilHPhyp0DT,spotify:track:2pCFsVZUvKrGilHPhyp0DT,More,Finnegan Tui,Zephyr,2022-06-09,36,,https://open.spotify.com/track/2pCFsVZUvKrGilHPhyp0DT,high
43,La Femme aux mille visages,Celeste,2025-08-01,165.0,22.0,34.0,-8.0,13.0,4:55,88.0,41.0,41.0,2863.0,Sort Your Music.html,2025-10-04 23:05:37,6POPH5aMd4lrEtpXrETpaC,spotify:track:6POPH5aMd4lrEtpXrETpaC,La Femme aux mille visages,Celeste,Woman Of Faces (Demo),2025-08-01,41,,https://open.spotify.com/track/6POPH5aMd4lrEtpXrETpaC,high
